duration,src_bytes,dst_bytes,count,srv_count,serror_rate,encodedCategory
1.7703625984991194,-0.009853574334910605,-0.04110371985351311,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009841701812744215,0.2157002433895856,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
11.227037991260719,-0.009903099713090403,-0.042146588670829224,-0.6242545245363725,-0.2801048171008948,-0.6709952306815835,2
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.6015102287357454,-0.19121755649217775,1.5193843769065936,0
-0.1228006042229602,-0.009888174256652655,-0.04134208986889965,1.9755883385293787,4.839801393961207,-0.6709952306815835,1
-0.1228006042229602,-0.009805066601487928,-0.020355596430909725,-0.7738857684538258,-0.2623273649791514,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.24547708073382482,-0.20899500861392115,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4144711738389286,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.23612512798898397,-0.24454991285740799,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.39510832465127815,-0.4223244340748421,-0.6709952306815835,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.7137336616738352,-0.13788520012694752,1.5193843769065936,0
-0.1228006042229602,-0.009903099713090403,-0.042146588670829224,-0.1940646982736943,0.2532187465514075,-0.6709952306815835,2
-0.1228006042229602,-0.009901403638495204,-0.040686572326586665,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009838988093391898,0.10045827303416813,-0.6336064772812134,-0.08455284376171729,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.292236844458029,-0.36899207770961184,-0.6709952306815835,0
-0.1228006042229602,-0.009827454786144548,-0.0223022848898998,-0.6616623355157359,-0.1556626522486909,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.34834856092707395,-0.22677246073566457,1.5193843769065936,0
-0.1228006042229602,-0.009835256729282461,-0.042146588670829224,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.2648399299214754,-0.4223244340748421,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.6856778034393127,-0.3512146255878684,1.5193843769065936,0
-0.1228006042229602,-0.009828472430901668,0.007394646193673266,-0.6710142882605767,-0.013443035274743642,-0.6709952306815835,1
-0.1228006042229602,-0.009815582263978159,-0.03819361924900244,-0.7738857684538258,-0.36899207770961184,-0.6709952306815835,1
-0.1228006042229602,-0.009830507720415906,-0.015955683230233178,-0.717774051984781,-0.2623273649791514,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4892867957976554,-0.17344010437043433,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.7230856144186761,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009876980164324345,-0.042146588670829224,-0.6149025717915317,-0.2801048171008948,-0.6709952306815835,1
-0.1228006042229602,-0.009805066601487928,-0.03735932419514955,-0.7271260047296217,-0.2801048171008948,-0.6709952306815835,1
-0.1228006042229602,-0.009888174256652655,-0.04141161445672072,1.0216891585556138,3.044278729665123,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.339655551880202,-0.2978822692226382,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.9101246693154927,-0.4223244340748421,-0.5176686581504111,2
1.3920815202950418,-0.009903099713090403,-0.042146588670829224,-0.7925896739435075,-0.4045469819530987,-0.6709952306815835,2
-0.12244904188262183,-0.009504861398137788,-0.03884913679131542,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.21276860376337595,-0.20899500861392115,1.5193843769065936,0
-0.1228006042229602,-0.009810494040192562,-0.0395543147535006,-0.6990701464950992,-0.19121755649217775,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.19871731700962064,-0.4223244340748421,-0.6490914346057016,2
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.33899660818223315,-0.031220487396487053,1.5193843769065936,0
9.510359083388497,-0.009903099713090403,-0.042146588670829224,-0.7925896739435075,-0.4045469819530987,-0.6709952306815835,2
-0.11752716911788477,-0.009900385993738084,-0.04177910156377498,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.2648399299214754,-0.4223244340748421,1.5193843769065936,0
-0.11295685869348607,-0.009887835041733616,-0.04168971280800502,-0.7458299102193033,-0.24454991285740799,-0.6709952306815835,1
-0.1228006042229602,-0.009818635198249517,-0.034300242331022295,-0.764533815708985,-0.2623273649791514,-0.6709952306815835,1
-0.1228006042229602,-0.009797603873269055,-0.03240321429190442,-0.7551818629641442,-0.33343717346612506,-0.6709952306815835,1
-0.1228006042229602,-0.009794211724078657,-0.0015938898031941664,-0.5868467135570092,-0.013443035274743642,-0.6709952306815835,1
-0.1228006042229602,-0.009831525365173024,-0.03903784638682977,-0.7271260047296217,-0.2801048171008948,-0.6709952306815835,1
-0.1228006042229602,-0.009575418101298047,-0.038859068875289865,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.9468735365968872,-0.36899207770961184,1.5193843769065936,0
-0.1228006042229602,-0.009041493818729552,-0.03888886512721318,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.005776889437891434,-0.042146588670829224,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009800317592621371,0.018280210229658575,-0.652310382770895,-0.13788520012694752,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.0497450167901363,-0.36899207770961184,1.5193843769065936,0
-0.1228006042229602,-0.009867821361510274,-0.040686572326586665,-0.7364779574744625,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009888852686490734,-0.04141161445672072,1.2554879771766345,3.488715032708708,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4892867957976554,-0.3512146255878684,1.5193843769065936,0
-0.1228006042229602,-0.009793872509159618,0.030903888961170738,-0.7458299102193033,-0.06677539163997387,-0.6709952306815835,1
-0.1228006042229602,-0.0044369905076846,-0.042146588670829224,-0.7738857684538258,-0.36899207770961184,-0.6709952306815835,1
-0.1228006042229602,-0.009826437141387428,0.21338606782354128,-0.6710142882605767,-0.17344010437043433,-0.6709952306815835,1
-0.1228006042229602,-0.009792515649483458,-0.03057571084060761,-0.7925896739435075,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009888174256652655,-0.041699644891979464,0.8533540091484789,2.7242845914737415,-0.6709952306815835,1
-0.1228006042229602,-0.009903099713090403,-0.042146588670829224,-0.652310382770895,-0.4045469819530987,-0.6709952306815835,2
-0.1228006042229602,-0.009799299947864253,-0.02557987260146472,-0.7832377211986667,-0.24454991285740799,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.6576219452047902,-0.20899500861392115,-0.6709952306815835,0
-0.11365998337416279,-0.009807101891002167,-0.03317791684191067,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009827794001063588,0.010652369737289308,-0.6616623355157359,-0.1023302958834607,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.28288489171318815,-0.1556626522486909,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.6950297561841536,-0.33343717346612506,-0.6709952306815835,0
-0.1228006042229602,-0.009851199830477327,0.08687118215713537,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009804048956730808,0.3365141128546634,-0.717774051984781,-0.1023302958834607,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.48862785209968645,-0.4045469819530987,1.5193843769065936,0
-0.1228006042229602,-0.009830507720415906,0.023434961812392494,-0.8019416266883483,-0.2801048171008948,-0.6709952306815835,1
-0.1228006042229602,-0.009485865362671566,-0.017803050849478863,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,3
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4892867957976554,-0.08455284376171729,-0.6709952306815835,0
-0.12069123018093003,-0.009864089997400837,-0.030297612489323316,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4331750793286104,-0.1201077480052041,1.5193843769065936,0
-0.1228006042229602,-0.009812868544625842,-0.006758573469902525,-0.8019416266883483,-0.36899207770961184,-0.6709952306815835,1
-0.1228006042229602,-0.00982677635630647,-0.03546229615603167,-0.6897181937502584,-0.1556626522486909,-0.6709952306815835,1
-0.1228006042229602,-0.009800317592621371,-0.03797511340156478,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009888852686490734,-0.04171950905992834,1.349007504625043,3.666489553926142,-0.6709952306815835,1
-0.12069123018093003,-0.009454996805038952,-0.038829272623366544,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
1.4170424464590656,-0.009903099713090403,-0.042146588670829224,-0.7925896739435075,-0.4045469819530987,-0.6709952306815835,2
-0.12244904188262183,-0.009903438928009442,-0.042146588670829224,-0.717774051984781,-0.4045469819530987,0.8622704946301405,2
-0.1228006042229602,-0.009832203795011103,-0.03457834068230659,-0.8019416266883483,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.0029852530659322,-0.04899793951823046,1.5193843769065936,0
-0.1228006042229602,-0.009800996022459452,-0.02715907395340054,-0.7925896739435075,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009795568583754816,-0.02846017695405207,-0.6897181937502584,-0.20899500861392115,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.6336064772812134,-0.38676952983135526,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.564102417756382,-0.04899793951823046,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.180672355217908,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009486883007428684,-0.0393755372419607,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009235185537501224,-0.0389186613791365,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009830168505496865,-0.025043540066845005,-0.7364779574744625,-0.2978822692226382,-0.6709952306815835,1
-0.1228006042229602,-0.009553369131560466,-0.042146588670829224,1.3303035991353611,3.6309346496826556,-0.6709952306815835,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.6576219452047902,-0.24454991285740799,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.1339125914937038,-0.2978822692226382,1.5193843769065936,0
-0.1199881055002533,-0.009040476173972432,-0.03883920470734099,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009868499791348352,-0.03924642015029299,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,2
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.9662363857845377,-0.2801048171008948,1.5193843769065936,0
-0.1228006042229602,-0.009806762676083125,0.05715438690561342,-0.7458299102193033,-0.31565972134438164,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.4418680883754823,-0.3512146255878684,1.5193843769065936,0
-0.1228006042229602,-0.009872570370376829,-0.042146588670829224,-0.7738857684538258,-0.2801048171008948,-0.6709952306815835,1
-0.1228006042229602,-0.009801335237378491,-0.028440312786103192,-0.764533815708985,-0.3512146255878684,-0.6709952306815835,1
-0.1228006042229602,-0.009809476395435444,-0.03819361924900244,-0.7364779574744625,-0.2978822692226382,-0.6709952306815835,1
-0.1228006042229602,-0.009805745031326007,-0.021736156103356767,-0.652310382770895,0.18210893806443387,-0.6709952306815835,1
-0.1228006042229602,-0.009014695840125415,-0.03890872929516206,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009821348917601834,-0.009887179921850857,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009832543009930144,-0.028619090297643097,-0.7364779574744625,-0.2978822692226382,-0.6709952306815835,1
-0.1228006042229602,-0.009809137180516405,0.029632582212442526,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.6195551905274581,-0.36899207770961184,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.1519575532854165,-0.013443035274743642,1.5193843769065936,0
-0.11541779507585459,-0.009822705777277993,-0.0344790198425622,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.1940646982736943,-0.1556626522486909,1.5193843769065936,0
-0.1228006042229602,-0.009799978377702332,0.007295325353928874,-0.717774051984781,-0.2623273649791514,-0.6709952306815835,1
-0.1228006042229602,-0.009828811645820707,-0.02974141578675472,-0.7458299102193033,-0.31565972134438164,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.676325850694472,-0.1556626522486909,1.5193843769065936,0
-0.1228006042229602,-0.009784374491426506,-0.0056461800647653404,-0.6429584300260542,0.12877658169920364,-0.6709952306815835,1
-0.1228006042229602,-0.00980235288213561,-0.0066791167981070125,-0.7364779574744625,-0.2978822692226382,-0.6709952306815835,1
-0.1228006042229602,-0.009793194079321539,0.030447013098346538,-0.7738857684538258,-0.1023302958834607,-0.6709952306815835,1
-0.1228006042229602,-0.009795907798673856,-0.03901798221888089,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009828811645820707,-0.03599862869065139,-0.7551818629641442,-0.31565972134438164,-0.6709952306815835,1
-0.1228006042229602,-0.009888513471571695,-0.04077596108235662,-0.10054517082528597,1.746524724777854,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.21742122249930232,-0.36899207770961184,-0.6709952306815835,0
-0.1228006042229602,-0.009634441497210957,-0.03884913679131542,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.2969361784669434,-0.4223244340748421,-0.6271876385298198,2
-0.1228006042229602,-0.009647331664134465,-0.03889879721118762,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009888174256652655,-0.04087528192210101,-0.1940646982736943,2.173183575699696,-0.6709952306815835,1
-0.1228006042229602,-0.009807441105921206,-0.03879947637144323,-0.7925896739435075,-0.36899207770961184,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.0029852530659322,-0.4223244340748421,-0.45195726992276575,2
-0.1228006042229602,-0.009773519614017234,-0.042146588670829224,-0.7925896739435075,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.32029270269255145,-0.20899500861392115,1.5193843769065936,0
-0.1228006042229602,-0.009828472430901668,-0.03825321175284908,-0.6055506190466909,0.09322167745571681,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.9288285748051746,-0.2623273649791514,1.5193843769065936,0
-0.1228006042229602,-0.009831186150253985,0.2286417488082798,-0.7832377211986667,-0.36899207770961184,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.4986387485424961,-0.2623273649791514,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.9475324802948561,-0.2978822692226382,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.14260560054057567,-0.1201077480052041,1.5193843769065936,0
-0.1228006042229602,-0.009888174256652655,-0.04088521400607545,0.2080692697544615,2.9198365648129188,-0.6709952306815835,1
-0.1228006042229602,-0.009614427816987613,-0.03778640380605044,-0.8019416266883483,-0.4045469819530987,-0.6709952306815835,1
-0.11541779507585459,-0.009903438928009442,-0.042146588670829224,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,2
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.6990701464950992,-0.36899207770961184,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.461230937563133,-0.2801048171008948,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.5727954268032539,-0.13788520012694752,1.5193843769065936,0
-0.1228006042229602,-0.00982677635630647,0.0026669742218402297,-0.764533815708985,-0.3512146255878684,-0.6709952306815835,1
-0.1228006042229602,-0.009818295983330476,-0.022500926569388582,-0.764533815708985,0.2354412944296641,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.1993762607075895,-0.031220487396487053,1.5193843769065936,0
-0.1228006042229602,-0.009888174256652655,-0.04084548567017769,1.1245606387488631,3.257608155126044,-0.6709952306815835,1
-0.1228006042229602,-0.009832882224849184,-0.014594987725735016,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.1993762607075895,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009591700417411954,-0.03831280425669571,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009832203795011103,-0.03105245087138069,-0.764533815708985,-0.3512146255878684,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.461230937563133,-0.4045469819530987,1.5193843769065936,0
-0.1228006042229602,-0.009887835041733616,-0.04077596108235662,-0.11924907631496764,2.2976257405518994,-0.6709952306815835,1
-0.1228006042229602,-0.009888852686490734,-0.040994466929794283,0.2735329389683473,1.657637464169137,-0.6709952306815835,1
-0.1228006042229602,-0.009796247013592895,-0.03923648806631855,-0.7551818629641442,-0.33343717346612506,-0.2986306973915933,1
-0.1228006042229602,-0.009888513471571695,-0.04138181820479741,0.39510832465127815,1.8531894375083144,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.12390169505089399,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.3296446554373923,-0.2623273649791514,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.3296446554373923,-0.19121755649217775,-0.6709952306815835,0
-0.1228006042229602,-0.009794550938997696,-0.018975036758462682,-0.7458299102193033,-0.31565972134438164,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.676325850694472,-0.31565972134438164,1.5193843769065936,0
1.4500893064508715,-0.009853913549829646,-0.04110371985351311,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009833899869606302,-0.039633771425296116,-0.70842209923994,-0.24454991285740799,-0.6709952306815835,1
-0.1228006042229602,-0.009696178612476182,-0.038859068875289865,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.005776889437891434,-0.042146588670829224,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.8633649055912886,-0.2623273649791514,1.5193843769065936,0
-0.1228006042229602,-0.009797603873269055,-0.011774275876994297,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.517342654032178,-0.38676952983135526,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.16130950603025732,-0.38676952983135526,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.180013411519939,-0.2623273649791514,1.5193843769065936,0
-0.1228006042229602,-0.009775894118450514,-0.03971322809709163,-0.70842209923994,-0.22677246073566457,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.5547504650115411,-0.4223244340748421,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.4231641828858006,-0.08455284376171729,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.5540915213135723,-0.20899500861392115,1.5193843769065936,0
-0.1228006042229602,-0.009793872509159618,-0.02203411862258994,-0.7551818629641442,-0.2978822692226382,-0.6709952306815835,1
-0.1228006042229602,-0.009889531116328815,-0.041421546540695166,0.900113772872683,2.8131718520824585,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.7791973308877211,-0.31565972134438164,1.5193843769065936,0
-0.1228006042229602,-0.009892244835681132,-0.04122290486120638,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,-0.5587908553224867,-0.31565972134438164,1.5193843769065936,0
-0.11190217167247098,-0.009789801930131141,-0.0315887834060004,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009799978377702332,-0.023951010829656696,-0.6336064772812134,-0.1023302958834607,-0.6709952306815835,1
-0.1228006042229602,-0.009903099713090403,-0.042146588670829224,-0.40915961140503343,-0.1201077480052041,-0.6709952306815835,2
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.8633649055912886,-0.17344010437043433,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,0.17066145877509817,-0.22677246073566457,-0.6709952306815835,0
-0.1228006042229602,-0.009888513471571695,-0.040825621502228814,-0.14730493454949015,2.2442933841866695,-0.6709952306815835,1
-0.1228006042229602,-0.009840344953068058,0.10201761021815507,-0.7458299102193033,-0.17344010437043433,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.8353090473567661,-0.13788520012694752,1.5193843769065936,0
-0.1228006042229602,-0.009784713706345545,-0.024576732120046362,-0.5681428080673275,0.07544422533397341,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.2648399299214754,-0.2978822692226382,1.5193843769065936,0
-0.1228006042229602,-0.008858317762448113,-0.038829272623366544,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.1245606387488631,-0.4223244340748421,1.5193843769065936,0
-0.1228006042229602,-0.009903438928009442,-0.042146588670829224,1.7698453781428802,-0.2623273649791514,-0.6709952306815835,0
-0.1228006042229602,-0.005960404709091914,-0.0267419264264741,-0.8019416266883483,-0.4223244340748421,-0.6709952306815835,1
-0.1228006042229602,-0.00979014114505018,-0.03155898715407709,-0.764533815708985,-0.3512146255878684,-0.6709952306815835,1
-0.1228006042229602,-0.009900725208657124,-0.042146588670829224,-0.8019416266883483,0.27099619867315095,-0.6709952306815835,2
-0.1228006042229602,-0.00982406263695415,-0.008864175272483626,-0.7832377211986667,-0.38676952983135526,-0.6709952306815835,1
